site_id,survey_date,pit_tag_id,capture_life_stage,capture_animal_state
72808,2016-07-07,900067000114809,adult,healthy
72336,2016-07-07,900067000114815,adult,healthy
72808,2016-07-07,900067000114836,adult,healthy
72808,2016-07-07,900067000114858,adult,healthy
72808,2016-07-07,900067000114871,adult,healthy
72808,2016-07-07,92035340,adult,healthy
72808,2016-07-07,98006781,adult,healthy
72808,2016-07-07,982000365440171,adult,healthy
72808,2016-07-07,982000365440173,adult,healthy
72808,2016-07-07,982000365440177,adult,healthy
72808,2016-07-07,982000365440184,adult,healthy
72808,2016-07-07,982000365440202,adult,healthy
72336,2016-07-07,982000365440206,adult,healthy
72808,2016-07-07,982000365440219,adult,healthy
72808,2016-07-07,982000365440221,adult,healthy
72808,2016-07-07,982000365440226,adult,healthy
72808,2016-07-07,982000365440250,adult,healthy
72808,2016-07-07,982000365440265,adult,healthy
72808,2016-07-07,982000365440267,adult,healthy
72808,2016-07-07,982000365440270,adult,healthy
72336,2016-07-07,982000365440279,adult,healthy
72336,2016-07-07,982000365440286,adult,healthy
72336,2016-07-07,982000365440292,adult,healthy
72808,2016-07-07,982000365440294,adult,healthy
72336,2016-07-07,982000365440297,adult,healthy
72336,2016-07-07,982000365440303,adult,healthy
72808,2016-07-07,982000365440317,adult,healthy
72808,2016-07-07,982000365440335,adult,healthy
72808,2016-07-07,982000365440337,adult,healthy
72808,2016-07-07,982000365440342,adult,healthy
72808,2016-07-07,982000365440345,adult,healthy
72808,2016-07-07,982000365440348,adult,healthy
72808,2016-07-07,982000365440355,adult,healthy
72808,2016-07-07,982000365440356,adult,healthy
72336,2016-07-07,982000365440358,adult,healthy
72808,2016-07-07,982000365440360,adult,healthy
72808,2016-07-07,98270051,adult,healthy
72808,2016-07-07,98800806,adult,healthy
72808,2016-07-07,98869533,adult,healthy
72808,2016-07-07,99081294,adult,healthy
72336,2016-07-07,900067000114361,adult,healthy
72808,2016-07-07,982000365440296,adult,healthy
72808,2016-07-07,62539515,adult,healthy
72808,2016-07-07,80053596,adult,healthy
72808,2016-07-07,80058373,adult,healthy
72808,2016-07-07,80066785,adult,healthy
72336,2016-07-07,80530353,adult,healthy
72808,2016-07-07,80581000,adult,healthy
72808,2016-07-07,900043000104411,adult,healthy
72336,2016-07-07,900043000104430,adult,healthy
72808,2016-07-07,900043000104479,adult,healthy
72808,2016-07-07,900043000108101,adult,healthy
72808,2016-07-07,900043000108133,adult,healthy
72808,2016-07-07,900043000108137,adult,healthy
72808,2016-07-07,900043000108143,adult,healthy
72808,2016-07-07,900043000108162,adult,healthy
72808,2016-07-07,900043000108166,adult,healthy
72808,2016-07-07,900043000108176,adult,healthy
72808,2016-07-07,900043000108179,adult,healthy
72336,2016-07-07,900043000108188,adult,healthy
72808,2016-07-07,900043000108194,adult,healthy
72808,2016-07-07,900043000108200,adult,healthy
72808,2016-07-07,900043000108213,adult,healthy
72808,2016-07-07,900043000108232,adult,healthy
72808,2016-07-07,900043000108240,adult,healthy
72808,2016-07-07,900043000108250,adult,healthy
72808,2016-07-07,900043000108259,adult,healthy
72808,2016-07-07,900043000108306,adult,healthy
72808,2016-07-07,900043000108308,adult,healthy
72808,2016-07-07,900043000108312,adult,healthy
72808,2016-07-07,900043000108313,adult,healthy
72808,2016-07-07,900043000108314,adult,healthy
72808,2016-07-07,900043000108316,adult,healthy
72808,2016-07-07,900043000108319,adult,healthy
72808,2016-07-07,900043000108320,adult,healthy
72808,2016-07-07,900043000108322,adult,healthy
72808,2016-07-07,900043000108328,adult,healthy
72808,2016-07-07,900043000108329,adult,healthy
72808,2016-07-07,900043000108332,adult,healthy
72808,2016-07-07,900043000108337,adult,healthy
72808,2016-07-07,900043000108343,adult,healthy
72808,2016-07-07,900043000108344,adult,healthy
72808,2016-07-07,900043000108347,adult,healthy
72808,2016-07-07,900043000108352,adult,healthy
72808,2016-07-07,900043000108362,adult,healthy
72336,2016-07-07,900043000108369,adult,healthy
72808,2016-07-07,900043000108374,adult,healthy
72808,2016-07-07,900043000108375,adult,healthy
72808,2016-07-07,900043000108377,adult,healthy
72808,2016-07-07,900043000108383,adult,healthy
72808,2016-07-07,900043000108388,adult,healthy
72808,2016-07-07,900043000108390,adult,healthy
72336,2016-07-07,900043000108397,adult,healthy
72808,2016-07-07,900043000108398,adult,healthy
72808,2016-07-07,900067000063973,adult,healthy
72808,2016-07-07,900067000063994,adult,healthy
72808,2016-07-07,900067000078037,adult,healthy
72808,2016-07-07,900067000078118,adult,healthy
72336,2016-07-07,900067000078144,adult,healthy
72336,2016-07-07,900067000078171,adult,healthy
72808,2016-07-07,900067000078189,adult,healthy
72808,2016-07-07,900067000078213,adult,healthy
72336,2016-07-07,900067000078220,adult,healthy
72808,2016-07-07,900067000078336,adult,healthy
72808,2016-07-07,900067000078360,adult,healthy
72808,2016-07-07,900067000078398,adult,healthy
72808,2016-07-07,900067000114076,adult,healthy
72808,2016-07-07,900067000114118,adult,healthy
72808,2016-07-07,900067000114285,adult,healthy
72808,2016-07-07,900067000114287,adult,healthy
72808,2016-07-07,900067000114298,adult,healthy
72336,2016-07-07,900067000114304,adult,healthy
72808,2016-07-07,900067000114310,adult,healthy
72808,2016-07-07,900067000114325,adult,healthy
72808,2016-07-07,900067000114330,adult,healthy
72808,2016-07-07,900067000114336,adult,healthy
72336,2016-07-07,900067000114356,adult,healthy
72336,2016-07-07,900067000114360,adult,healthy
72808,2016-07-07,900067000114368,adult,healthy
72808,2016-07-07,900067000114369,adult,healthy
72808,2016-07-07,900067000114370,adult,healthy
72808,2016-07-07,900067000114376,adult,healthy
72808,2016-07-07,900067000114378,adult,healthy
72808,2016-07-07,900067000114394,adult,healthy
72336,2016-07-07,900067000114413,adult,healthy
72808,2016-07-07,900067000114417,adult,healthy
72808,2016-07-07,900067000114433,adult,healthy
72336,2016-07-07,900067000114481,adult,healthy
72336,2016-07-07,900067000114484,adult,healthy
72336,2016-07-07,900067000114485,adult,healthy
72808,2016-07-07,900067000114487,adult,healthy
72336,2016-07-07,900067000114490,adult,healthy
72808,2016-07-07,900067000114491,adult,healthy
72808,2016-07-07,900067000114502,adult,healthy
72336,2016-07-07,900067000114505,adult,healthy
72336,2016-07-07,900067000114507,adult,healthy
72336,2016-07-07,900067000114511,adult,healthy
72808,2016-07-07,900067000114537,adult,healthy
72808,2016-07-07,900067000114538,adult,healthy
72808,2016-07-07,900067000114546,adult,healthy
72336,2016-07-07,900067000114548,adult,healthy
72808,2016-07-07,900067000114558,adult,healthy
72808,2016-07-07,900067000114560,adult,healthy
72808,2016-07-07,900067000114565,adult,healthy
72808,2016-07-07,900067000114566,adult,healthy
72336,2016-07-07,900067000114575,adult,healthy
72808,2016-07-07,900067000114578,adult,healthy
72336,2016-07-07,900067000114580,adult,healthy
72808,2016-07-07,900067000114581,adult,healthy
72808,2016-07-07,900067000114599,adult,healthy
72808,2016-07-07,900067000114601,adult,healthy
72808,2016-07-07,900067000114603,adult,healthy
72808,2016-07-07,900067000114604,adult,healthy
72808,2016-07-07,900067000114605,adult,healthy
72808,2016-07-07,900067000114607,adult,healthy
72808,2016-07-07,900067000114610,adult,healthy
72808,2016-07-07,900067000114615,adult,healthy
72808,2016-07-07,900067000114616,adult,healthy
72808,2016-07-07,900067000114632,adult,healthy
72808,2016-07-07,900067000114638,adult,healthy
72808,2016-07-07,900067000114641,adult,healthy
72808,2016-07-07,900067000114642,adult,healthy
72808,2016-07-07,900067000114644,adult,healthy
72808,2016-07-07,900067000114658,adult,healthy
72808,2016-07-07,900067000114663,adult,healthy
72808,2016-07-07,900067000114664,adult,healthy
72808,2016-07-07,982000365440255,adult,healthy
72808,2016-07-08,900043000104411,adult,healthy
72808,2016-07-08,900043000104414,adult,healthy
72808,2016-07-08,900043000104479,adult,healthy
72808,2016-07-08,900043000108101,adult,healthy
72808,2016-07-08,900043000108103,adult,healthy
72808,2016-07-08,900043000108104,adult,healthy
72808,2016-07-08,900043000108128,adult,healthy
72808,2016-07-08,900043000108136,adult,healthy
72808,2016-07-08,900043000108137,adult,healthy
72808,2016-07-08,900043000108150,adult,healthy
72808,2016-07-08,900043000108165,adult,healthy
72808,2016-07-08,900043000108166,adult,healthy
72808,2016-07-08,900043000108176,adult,healthy
72808,2016-07-08,900043000108179,adult,healthy
72808,2016-07-08,900043000108181,adult,healthy
72336,2016-07-08,900043000108188,adult,healthy
72808,2016-07-08,900043000108194,adult,healthy
72808,2016-07-08,900043000108213,adult,healthy
72808,2016-07-08,900043000108233,adult,healthy
72808,2016-07-08,900043000108240,adult,healthy
72808,2016-07-08,900043000108249,adult,healthy
72808,2016-07-08,900043000108250,adult,healthy
72808,2016-07-08,900043000108253,adult,healthy
72808,2016-07-08,900043000108293,adult,healthy
72808,2016-07-08,900043000108295,adult,healthy
72808,2016-07-08,900043000108297,adult,healthy
72808,2016-07-08,900043000108303,adult,healthy
72808,2016-07-08,900043000108308,adult,healthy
72808,2016-07-08,900043000108313,adult,healthy
72808,2016-07-08,900043000108315,adult,healthy
72808,2016-07-08,900043000108316,adult,healthy
72808,2016-07-08,900043000108320,adult,healthy
72808,2016-07-08,900043000108322,adult,healthy
72336,2016-07-08,900043000108323,adult,healthy
72808,2016-07-08,900043000108328,adult,healthy
72808,2016-07-08,900043000108332,adult,healthy
72808,2016-07-08,900043000108333,adult,healthy
72808,2016-07-08,900043000108335,adult,healthy
72808,2016-07-08,900043000108336,adult,healthy
72808,2016-07-08,900043000108337,adult,healthy
72808,2016-07-08,900043000108343,adult,healthy
72808,2016-07-08,900043000108344,adult,healthy
72808,2016-07-08,900043000108345,adult,healthy
72808,2016-07-08,900043000108346,adult,healthy
72808,2016-07-08,900043000108356,adult,healthy
72808,2016-07-08,900043000108357,adult,healthy
72808,2016-07-08,900043000108361,adult,healthy
72808,2016-07-08,900043000108362,adult,healthy
72808,2016-07-08,900043000108366,adult,healthy
72808,2016-07-08,900043000108367,adult,healthy
72336,2016-07-08,900043000108369,adult,healthy
72808,2016-07-08,900043000108374,adult,healthy
72808,2016-07-08,900043000108376,adult,healthy
72336,2016-07-08,900043000108379,adult,healthy
72808,2016-07-08,900043000108382,adult,healthy
72808,2016-07-08,900043000108383,adult,healthy
72808,2016-07-08,900043000108388,adult,healthy
72808,2016-07-08,900043000108393,adult,healthy
72808,2016-07-08,900043000108396,adult,healthy
72808,2016-07-08,900043000108398,adult,healthy
72808,2016-07-08,900043000108400,adult,healthy
72808,2016-07-08,900067000063973,adult,healthy
72808,2016-07-08,900067000063984,adult,healthy
72808,2016-07-08,900067000063994,adult,healthy
72808,2016-07-08,900067000078037,adult,healthy
72336,2016-07-08,900067000078103,adult,healthy
72808,2016-07-08,900067000078189,adult,healthy
72336,2016-07-08,900067000078204,adult,healthy
72336,2016-07-08,900067000078220,adult,healthy
72808,2016-07-08,900067000078231,adult,healthy
72808,2016-07-08,900067000078265,adult,healthy
72808,2016-07-08,900067000078290,adult,healthy
72808,2016-07-08,900067000078308,adult,healthy
72808,2016-07-08,900067000078321,adult,healthy
72808,2016-07-08,900067000078333,adult,healthy
72808,2016-07-08,900067000078336,adult,healthy
72808,2016-07-08,900067000078386,adult,healthy
72808,2016-07-08,900067000078396,adult,healthy
72808,2016-07-08,900067000078410,adult,healthy
72808,2016-07-08,900067000078412,adult,healthy
72808,2016-07-08,900067000078414,adult,healthy
72808,2016-07-08,900067000078442,adult,healthy
72808,2016-07-08,900067000113914,adult,healthy
72808,2016-07-08,900067000113920,adult,healthy
72808,2016-07-08,900067000113965,adult,healthy
72808,2016-07-08,900067000114009,adult,healthy
72808,2016-07-08,900067000114035,adult,healthy
72808,2016-07-08,900067000114076,adult,healthy
72808,2016-07-08,900067000114078,adult,healthy
72808,2016-07-08,900067000114118,adult,healthy
72808,2016-07-08,900067000114285,adult,healthy
72808,2016-07-08,900067000114287,adult,healthy
72808,2016-07-08,900067000114298,adult,healthy
72336,2016-07-08,900067000114304,adult,healthy
72808,2016-07-08,900067000114310,adult,healthy
72808,2016-07-08,900067000114325,adult,healthy
72808,2016-07-08,900067000114330,adult,healthy
72808,2016-07-08,900067000114346,adult,healthy
72808,2016-07-08,900067000114348,adult,healthy
72336,2016-07-08,900067000114356,adult,healthy
72336,2016-07-08,900067000114360,adult,healthy
72808,2016-07-08,900067000114368,adult,healthy
